ANYO;MES;COD_PROV;DESC_PROV;COD_MUN;DESC_MUN;COD_NIVEL;DESC_NIVEL;DEMANDANTES
2017;3;46;VALENCIA;139;GUADASSUAR;32;ENSEÑANZAS DE BACHILLERATO;13
2017;3;46;VALENCIA;139;GUADASSUAR;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;18
2017;3;46;VALENCIA;139;GUADASSUAR;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;33
2017;3;46;VALENCIA;139;GUADASSUAR;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);8
2017;3;46;VALENCIA;139;GUADASSUAR;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);12
2017;3;46;VALENCIA;139;GUADASSUAR;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;3
2017;3;46;VALENCIA;139;GUADASSUAR;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;3;46;VALENCIA;139;GUADASSUAR;80;SIN ESTUDIOS;2
2017;3;46;VALENCIA;140;GUARDAMAR DE LA SAFOR;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;3;46;VALENCIA;140;GUARDAMAR DE LA SAFOR;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;10
2017;3;46;VALENCIA;140;GUARDAMAR DE LA SAFOR;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;3
2017;3;46;VALENCIA;140;GUARDAMAR DE LA SAFOR;32;ENSEÑANZAS DE BACHILLERATO;2
2017;3;46;VALENCIA;140;GUARDAMAR DE LA SAFOR;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;4
2017;3;46;VALENCIA;140;GUARDAMAR DE LA SAFOR;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;46;VALENCIA;140;GUARDAMAR DE LA SAFOR;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;3;46;VALENCIA;140;GUARDAMAR DE LA SAFOR;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);1
2017;3;46;VALENCIA;141;HIGUERUELAS;11;ESTUDIOS PRIMARIOS INCOMPLETOS;0
2017;3;46;VALENCIA;141;HIGUERUELAS;12;ESTUDIOS PRIMARIOS COMPLETOS;2
2017;3;46;VALENCIA;141;HIGUERUELAS;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;7
2017;3;46;VALENCIA;141;HIGUERUELAS;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;7
2017;3;46;VALENCIA;141;HIGUERUELAS;32;ENSEÑANZAS DE BACHILLERATO;0
2017;3;46;VALENCIA;141;HIGUERUELAS;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;46;VALENCIA;141;HIGUERUELAS;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;46;VALENCIA;141;HIGUERUELAS;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;3;46;VALENCIA;141;HIGUERUELAS;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;3;46;VALENCIA;141;HIGUERUELAS;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;3;46;VALENCIA;142;JALANCE;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;3;46;VALENCIA;142;JALANCE;12;ESTUDIOS PRIMARIOS COMPLETOS;2
2017;3;46;VALENCIA;142;JALANCE;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;3;46;VALENCIA;142;JALANCE;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;22
2017;3;46;VALENCIA;142;JALANCE;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;19
2017;3;46;VALENCIA;142;JALANCE;32;ENSEÑANZAS DE BACHILLERATO;3
2017;3;46;VALENCIA;142;JALANCE;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;3
2017;3;46;VALENCIA;142;JALANCE;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;0
2017;3;46;VALENCIA;142;JALANCE;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;3;46;VALENCIA;142;JALANCE;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;3;46;VALENCIA;143;XERACO;11;ESTUDIOS PRIMARIOS INCOMPLETOS;3
2017;3;46;VALENCIA;143;XERACO;12;ESTUDIOS PRIMARIOS COMPLETOS;5
2017;3;46;VALENCIA;143;XERACO;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;7
2017;3;46;VALENCIA;143;XERACO;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;173
2017;3;46;VALENCIA;143;XERACO;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;59
2017;3;46;VALENCIA;143;XERACO;32;ENSEÑANZAS DE BACHILLERATO;19
2017;3;46;VALENCIA;143;XERACO;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;12
2017;3;46;VALENCIA;143;XERACO;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;16
2017;3;46;VALENCIA;143;XERACO;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);10
2017;3;46;VALENCIA;143;XERACO;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);9
2017;3;46;VALENCIA;143;XERACO;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;4
2017;3;46;VALENCIA;143;XERACO;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;0
2017;3;46;VALENCIA;143;XERACO;80;SIN ESTUDIOS;3
2017;3;46;VALENCIA;144;JARAFUEL;12;ESTUDIOS PRIMARIOS COMPLETOS;1
2017;3;46;VALENCIA;144;JARAFUEL;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;3;46;VALENCIA;144;JARAFUEL;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;31
2017;3;46;VALENCIA;144;JARAFUEL;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;26
2017;3;46;VALENCIA;144;JARAFUEL;32;ENSEÑANZAS DE BACHILLERATO;2
2017;3;46;VALENCIA;144;JARAFUEL;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;6
2017;3;46;VALENCIA;144;JARAFUEL;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;46;VALENCIA;144;JARAFUEL;52;TÍTULOS PROPIOS DE LAS UNIVERSIDADES Y OTRAS ENSEÑANZAS QUE PRECISAN DEL TÍTULO DE BACHILLER (2 Y MÁS AÑOS).;1
2017;3;46;VALENCIA;144;JARAFUEL;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;3;46;VALENCIA;144;JARAFUEL;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);2
2017;3;46;VALENCIA;145;XATIVA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;29
2017;3;46;VALENCIA;145;XATIVA;12;ESTUDIOS PRIMARIOS COMPLETOS;86
2017;3;46;VALENCIA;145;XATIVA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;3;46;VALENCIA;145;XATIVA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;1407
2017;3;46;VALENCIA;145;XATIVA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;510
2017;3;46;VALENCIA;145;XATIVA;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;3;46;VALENCIA;145;XATIVA;32;ENSEÑANZAS DE BACHILLERATO;128
2017;3;46;VALENCIA;145;XATIVA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;198
2017;3;46;VALENCIA;145;XATIVA;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;2
2017;3;46;VALENCIA;145;XATIVA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;138
2017;3;46;VALENCIA;145;XATIVA;52;TÍTULOS PROPIOS DE LAS UNIVERSIDADES Y OTRAS ENSEÑANZAS QUE PRECISAN DEL TÍTULO DE BACHILLER (2 Y MÁS AÑOS).;2
2017;3;46;VALENCIA;145;XATIVA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);59
2017;3;46;VALENCIA;145;XATIVA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);77
2017;3;46;VALENCIA;145;XATIVA;56;ESTUDIOS OFICIALES DE ESPECIALIZACIÓN PROFESIONAL.;3
2017;3;46;VALENCIA;145;XATIVA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;28
2017;3;46;VALENCIA;145;XATIVA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;21
2017;3;46;VALENCIA;145;XATIVA;61;DOCTORADO UNIVERSITARIO.;3
2017;3;46;VALENCIA;145;XATIVA;80;SIN ESTUDIOS;8
2017;3;46;VALENCIA;146;XERESA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;3;46;VALENCIA;146;XERESA;12;ESTUDIOS PRIMARIOS COMPLETOS;2
2017;3;46;VALENCIA;146;XERESA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;48
2017;3;46;VALENCIA;146;XERESA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;26
2017;3;46;VALENCIA;146;XERESA;32;ENSEÑANZAS DE BACHILLERATO;6
2017;3;46;VALENCIA;146;XERESA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;14
2017;3;46;VALENCIA;146;XERESA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;13
2017;3;46;VALENCIA;146;XERESA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);6
2017;3;46;VALENCIA;146;XERESA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;3;46;VALENCIA;146;XERESA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;3
2017;3;46;VALENCIA;146;XERESA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;0
2017;3;46;VALENCIA;146;XERESA;80;SIN ESTUDIOS;1
2017;3;46;VALENCIA;147;LLIRIA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;66
2017;3;46;VALENCIA;147;LLIRIA;12;ESTUDIOS PRIMARIOS COMPLETOS;428
2017;3;46;VALENCIA;147;LLIRIA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;6
2017;3;46;VALENCIA;147;LLIRIA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;912
2017;3;46;VALENCIA;147;LLIRIA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;384
2017;3;46;VALENCIA;147;LLIRIA;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;3;46;VALENCIA;147;LLIRIA;32;ENSEÑANZAS DE BACHILLERATO;119
2017;3;46;VALENCIA;147;LLIRIA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;130
2017;3;46;VALENCIA;147;LLIRIA;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;4
2017;3;46;VALENCIA;147;LLIRIA;41;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE 2ª ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;4
2017;3;46;VALENCIA;147;LLIRIA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;105
2017;3;46;VALENCIA;147;LLIRIA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);47
2017;3;46;VALENCIA;147;LLIRIA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);62
2017;3;46;VALENCIA;147;LLIRIA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;19
2017;3;46;VALENCIA;147;LLIRIA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;13
2017;3;46;VALENCIA;147;LLIRIA;61;DOCTORADO UNIVERSITARIO.;1
2017;3;46;VALENCIA;147;LLIRIA;80;SIN ESTUDIOS;4
2017;3;46;VALENCIA;148;LORIGUILLA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;3;46;VALENCIA;148;LORIGUILLA;12;ESTUDIOS PRIMARIOS COMPLETOS;6
2017;3;46;VALENCIA;148;LORIGUILLA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;48
2017;3;46;VALENCIA;148;LORIGUILLA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;28
2017;3;46;VALENCIA;148;LORIGUILLA;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;3;46;VALENCIA;148;LORIGUILLA;32;ENSEÑANZAS DE BACHILLERATO;11
2017;3;46;VALENCIA;148;LORIGUILLA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;12
2017;3;46;VALENCIA;148;LORIGUILLA;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;1
2017;3;46;VALENCIA;148;LORIGUILLA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;12
2017;3;46;VALENCIA;148;LORIGUILLA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);3
2017;3;46;VALENCIA;148;LORIGUILLA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);1
2017;3;46;VALENCIA;148;LORIGUILLA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;2
2017;3;46;VALENCIA;148;LORIGUILLA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;3
2017;3;46;VALENCIA;148;LORIGUILLA;80;SIN ESTUDIOS;2
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;11;ESTUDIOS PRIMARIOS INCOMPLETOS;0
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;12;ESTUDIOS PRIMARIOS COMPLETOS;10
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;9
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;4
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;32;ENSEÑANZAS DE BACHILLERATO;1
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;1
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);1
2017;3;46;VALENCIA;149;LOSA DEL OBISPO;80;SIN ESTUDIOS;1
2017;3;46;VALENCIA;150;LLUTXENT;11;ESTUDIOS PRIMARIOS INCOMPLETOS;2
2017;3;46;VALENCIA;150;LLUTXENT;12;ESTUDIOS PRIMARIOS COMPLETOS;2
2017;3;46;VALENCIA;150;LLUTXENT;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;3;46;VALENCIA;150;LLUTXENT;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;73
2017;3;46;VALENCIA;150;LLUTXENT;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;27
2017;3;46;VALENCIA;150;LLUTXENT;32;ENSEÑANZAS DE BACHILLERATO;4
2017;3;46;VALENCIA;150;LLUTXENT;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;7
2017;3;46;VALENCIA;150;LLUTXENT;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;4
2017;3;46;VALENCIA;150;LLUTXENT;53;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA FORMACIÓN PROFESIONAL DE GRADO SUPERIOR PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;3;46;VALENCIA;150;LLUTXENT;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);5
2017;3;46;VALENCIA;150;LLUTXENT;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;3;46;VALENCIA;150;LLUTXENT;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;3;46;VALENCIA;150;LLUTXENT;80;SIN ESTUDIOS;3
2017;3;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;12;ESTUDIOS PRIMARIOS COMPLETOS;1
2017;3;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;30
2017;3;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;11
2017;3;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;32;ENSEÑANZAS DE BACHILLERATO;4
2017;3;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;5
2017;3;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;3
2017;3;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);3
2017;3;46;VALENCIA;151;LLOCNOU D'EN FENOLLET;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);2
